position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,mvp,opoy,dpoy,allpro
S,42,17,0,0,6,2,1,1,0,0,0,0
LB,19,15,7,0,0,0,0,0,0,0,0,0
DT,33,22,8,0,0,0,1,4,0,0,0,0
LB,2,1,0,0,0,0,0,2,0,0,0,0
CB,3,1,0,0,0,0,0,1,0,0,0,0
DE,1,1,0,0,0,0,1,8,0,0,0,0
DE,47,21,34,5,1,0,3,3,0,0,0,0
LB,77,38,1,0,0,0,1,15,0,0,0,0
LB,85,70,0,3,5,0,0,7,0,0,0,1
DE,58,20,30,0,2,0,0,6,0,0,0,0
LB,84,91,11,0,2,0,3,0,0,0,0,1
CB,31,5,0,0,4,0,0,3,0,0,0,1
LB,35,30,0,0,2,0,1,0,0,0,0,0
DT,9,5,4,0,0,0,0,12,0,0,0,0
CB,37,7,2,0,2,0,2,9,0,0,0,0
CB,4,0,0,0,0,0,0,12,0,0,0,0
LB,59,27,10,0,2,0,3,5,0,0,0,0
S,64,35,4,0,0,0,1,16,0,0,0,0
DE,34,9,20,0,0,0,0,0,0,0,0,0
LB,21,6,4,0,0,0,0,9,0,0,0,0
CB,1,1,0,0,0,0,0,1,0,0,0,0
CB,9,4,0,0,0,0,3,1,0,0,0,0
CB,1,0,0,0,0,0,0,5,0,0,0,0
CB,48,13,0,0,14,4,0,0,0,0,1,0
CB,28,9,4,0,0,0,0,1,0,0,0,0
LB,95,44,4,0,2,0,7,11,0,0,0,0
LB,18,13,0,0,0,0,0,19,0,0,0,0
LB,55,20,4,0,0,0,2,5,0,0,0,0
DE,87,21,67,0,0,0,31,3,0,0,0,1
DE,45,12,26,0,0,0,3,3,0,0,0,0
S,72,26,3,0,6,0,8,0,0,0,0,1
LB,105,28,15,0,2,0,0,0,0,0,0,0
DE,9,20,3,0,1,0,0,8,0,0,0,0
LB,1,2,0,0,0,0,0,12,0,0,0,0
DT,37,40,15,0,0,0,1,12,0,0,0,0
DT,4,2,4,0,0,0,0,13,0,0,0,0
DE,63,18,26,0,6,0,16,0,0,0,0,0
LB,1,1,0,0,0,0,0,10,0,0,0,0
DT,34,21,12,0,0,0,10,0,0,0,0,0
DT,14,0,4,0,1,0,0,1,0,0,0,0
LB,55,41,26,0,0,0,1,0,0,0,0,0
LB,60,36,14,0,2,0,0,12,0,0,0,0
CB,9,5,0,0,0,0,0,13,0,0,0,0
CB,6,2,0,0,2,0,1,0,0,0,0,0
CB,53,10,0,0,9,0,0,0,0,0,0,0
DT,32,7,16,0,0,0,0,5,0,0,0,0
CB,24,4,0,0,2,0,0,9,0,0,0,0
DE,32,10,15,0,0,0,2,9,0,0,0,0
S,2,3,0,0,0,0,0,3,0,0,0,0
S,2,3,0,0,0,0,0,4,0,0,0,0
LB,0,1,0,0,0,0,0,4,0,0,0,0
DE,3,1,0,0,0,0,0,10,0,0,0,0
LB,22,17,0,0,0,0,0,17,0,0,0,0
DT,28,28,0,0,0,0,0,12,0,0,0,0
CB,56,12,0,0,0,0,1,14,0,0,0,0
DT,17,21,10,0,0,0,0,1,0,0,0,0
LB,2,1,0,0,1,0,0,4,0,0,0,0
LB,30,15,7,0,0,0,0,1,0,0,0,0
S,1,0,0,0,0,0,0,3,0,0,0,0
S,3,0,0,0,1,0,0,9,0,0,0,0
CB,33,5,0,0,0,0,4,4,0,0,0,0
DE,22,13,13,0,0,0,8,0,0,0,0,0
S,44,43,4,0,3,0,0,0,0,0,0,0
CB,36,12,0,0,4,0,0,2,0,0,0,0
DT,28,35,7,0,1,0,0,8,0,0,0,0
LB,57,55,3,0,2,0,0,9,0,0,0,0
DE,4,3,0,0,0,0,2,4,0,0,0,0
DT,20,18,4,0,0,0,0,5,0,0,0,0
S,43,29,0,0,2,0,4,0,0,0,0,0
S,61,51,4,0,4,0,6,0,0,0,0,0
DT,15,14,0,0,0,0,0,4,0,0,0,0
S,54,22,3,0,4,0,2,0,0,0,0,0
S,2,0,0,0,0,0,0,13,0,0,0,0
S,40,22,0,0,0,0,0,8,0,0,0,0
CB,51,17,0,0,2,0,0,1,0,0,0,0
DE,2,2,0,0,0,0,0,13,0,0,0,0
LB,1,4,0,0,0,0,0,1,0,0,0,0
S,11,10,0,0,0,0,0,11,0,0,0,0
S,31,15,0,0,4,0,0,0,0,0,0,0
DE,28,9,27,0,0,0,11,2,0,0,0,0
LB,16,15,0,0,0,0,0,3,0,0,0,0
S,21,4,0,0,6,0,0,0,0,0,0,0
DT,36,12,4,0,0,0,0,14,0,0,0,0
LB,27,8,0,0,1,0,0,0,0,0,0,0
DT,9,3,0,0,0,0,0,1,0,0,0,0
DT,6,1,0,0,0,0,0,1,0,0,0,0
CB,31,8,0,0,3,0,0,2,0,0,0,0
S,85,50,18,0,8,0,10,0,0,0,0,0
LB,61,48,29,0,6,3,9,0,0,0,0,0
S,22,21,0,0,0,0,2,4,0,0,0,0
LB,36,32,11,0,1,0,0,16,0,0,0,0
DE,35,22,14,0,2,0,4,0,0,0,0,0
DT,4,2,0,0,0,0,0,10,0,0,0,0
DT,11,6,0,0,0,0,0,12,0,0,0,0
DT,19,9,8,0,2,0,0,0,0,0,0,0
DE,1,2,0,0,0,0,0,1,0,0,0,0
S,74,16,7,0,8,0,0,0,0,0,0,0
LB,50,28,10,0,2,2,2,0,0,0,0,0
S,87,36,4,0,2,0,0,15,0,0,0,0
CB,0,1,0,0,0,0,0,7,0,0,0,0
CB,16,4,0,0,0,0,0,7,0,0,0,0
DT,42,18,23,0,1,0,0,13,0,0,0,0
DE,30,8,21,0,0,0,6,1,0,0,0,0
DT,17,25,4,0,0,0,2,0,0,0,0,0
DT,0,4,3,0,0,0,0,14,0,0,0,0
CB,8,0,0,0,0,0,0,10,0,0,0,0
LB,50,36,4,0,2,0,1,1,0,0,0,0
CB,1,0,0,0,0,0,0,14,0,0,0,0
S,0,2,0,0,0,0,0,7,0,0,0,0
S,1,0,0,0,0,0,0,7,0,0,0,0
CB,19,5,0,0,0,0,0,1,0,0,0,0
S,105,40,15,0,1,0,2,7,0,0,0,0
DE,10,1,7,0,1,0,0,6,0,0,0,0
LB,0,1,0,0,0,0,0,2,0,0,0,0
CB,20,5,0,0,8,0,1,2,0,0,0,0
S,17,13,0,0,0,0,1,4,0,0,0,0
S,14,6,0,0,0,0,0,4,0,0,0,0
S,0,1,0,0,0,0,0,4,0,0,0,0
CB,42,9,8,0,0,0,2,4,0,0,0,0
DT,50,23,10,0,0,0,7,15,0,0,0,0
CB,57,12,0,0,0,0,3,0,0,0,0,0
DT,2,3,0,0,0,0,0,11,0,0,0,0
S,41,14,0,0,4,0,0,0,0,0,0,0
LB,1,0,0,0,0,0,0,1,0,0,0,0
DT,17,11,4,0,0,0,0,0,0,0,0,0
LB,20,10,0,0,0,0,2,9,0,0,0,0
DE,0,2,0,0,0,0,0,7,0,0,0,0
DE,10,12,0,0,0,0,0,9,0,0,0,0
S,4,0,0,0,0,0,0,8,0,0,0,0
DE,11,11,4,0,0,0,0,9,0,0,0,0
LB,12,2,8,0,0,0,0,1,0,0,0,0
CB,11,1,0,0,0,0,0,11,0,0,0,0
CB,50,19,2,0,4,0,2,2,0,0,0,0
DE,63,11,29,0,0,0,16,2,0,0,0,0
CB,77,12,0,0,6,0,0,2,0,0,0,0
LB,4,3,0,0,0,0,0,10,0,0,0,0
CB,37,15,0,0,4,0,2,0,0,0,0,0
DT,22,22,2,0,0,0,0,0,0,0,0,0
CB,2,0,0,0,0,0,0,4,0,0,0,0
DE,2,4,0,0,0,0,0,1,0,0,0,0
DT,4,10,5,0,0,0,2,2,0,0,0,0
CB,21,3,0,0,2,0,0,9,0,0,0,0
DE,102,21,74,0,3,6,26,12,0,0,0,0
DT,14,7,0,0,0,0,0,19,0,0,0,0
LB,1,0,0,0,0,0,0,1,0,0,0,0
DT,12,18,4,0,0,0,0,0,0,0,0,0
LB,32,24,8,0,0,0,1,4,0,0,0,0
DT,14,3,8,0,0,0,0,0,0,0,0,0
LB,22,30,0,0,0,0,2,12,0,0,0,0
LB,1,0,0,0,0,0,0,12,0,0,0,0
S,18,9,0,0,0,0,0,1,0,0,0,0
LB,32,19,11,0,0,0,2,3,0,0,0,0
CB,21,5,0,0,0,0,0,12,0,0,0,0
DT,12,6,0,0,0,0,0,2,0,0,0,0
S,57,35,0,0,4,0,0,11,0,0,0,0
S,1,1,0,0,0,0,0,2,0,0,0,0
DT,3,5,0,0,0,0,0,4,0,0,0,0
CB,26,9,0,0,4,2,0,2,0,0,0,0
LB,65,18,25,0,0,0,3,6,0,0,0,0
DE,18,7,6,0,0,0,4,0,0,0,0,0
CB,43,23,6,0,5,3,11,0,0,0,0,0
DT,21,26,16,0,0,0,5,3,0,0,0,0
LB,62,30,7,3,2,0,2,0,0,0,0,0
DE,20,10,13,0,0,0,0,5,0,0,0,0
CB,4,1,0,0,0,0,0,1,0,0,0,0
CB,9,1,0,0,0,0,0,1,0,0,0,0
S,59,16,0,0,6,0,0,1,0,0,0,0
LB,1,1,0,0,0,0,0,3,0,0,0,0
CB,46,11,4,0,2,0,3,14,0,0,0,0
DT,45,24,23,0,0,0,4,15,0,0,0,0
LB,4,5,0,0,2,2,0,1,0,0,0,0
DE,25,6,24,0,1,1,7,0,0,0,0,0
S,45,18,2,0,0,0,0,0,0,0,0,0
DE,42,15,19,0,2,0,8,0,0,0,0,0
S,9,5,0,0,1,0,0,12,0,0,0,0
LB,25,11,0,0,2,0,0,3,0,0,0,0
CB,40,17,0,0,6,0,0,3,0,0,0,0
S,61,19,0,0,4,2,0,7,0,0,0,0
S,16,8,0,0,2,0,0,0,0,0,0,0
DT,1,5,0,0,0,0,0,0,0,0,0,0
LB,59,39,7,0,0,3,4,0,0,0,0,0
LB,3,6,0,0,0,0,0,4,0,0,0,0
CB,2,0,0,0,0,0,0,3,0,0,0,0
DE,50,30,24,0,2,0,7,0,0,0,0,0
LB,8,5,0,0,0,0,0,4,0,0,0,0
DE,32,16,10,0,2,2,12,0,0,0,0,0
LB,14,13,0,0,0,0,0,4,0,0,0,0
LB,1,0,0,0,0,0,0,4,0,0,0,0
CB,40,4,4,0,4,2,2,0,0,0,0,0
CB,25,14,0,0,0,0,0,5,0,0,0,0
DT,69,33,51,5,1,0,7,1,0,0,0,0
S,43,9,0,0,0,0,0,10,0,0,0,0
S,4,4,0,0,0,0,0,1,0,0,0,0
S,23,10,0,0,0,0,0,1,0,0,0,0
DE,50,21,23,0,0,0,10,5,0,0,0,0
DE,26,11,15,0,0,0,0,9,0,0,0,0
LB,75,65,0,0,0,0,0,14,0,0,0,0
DE,16,12,3,0,0,0,3,6,0,0,0,0
S,32,12,0,0,2,0,2,8,0,0,0,0
CB,58,4,0,0,2,0,4,0,0,0,0,0
CB,23,12,4,0,0,0,1,0,0,0,0,0
LB,91,36,12,0,0,0,0,11,0,0,0,0
DT,25,9,4,0,0,0,0,6,0,0,0,0
LB,53,57,6,0,0,0,2,0,0,0,0,0
LB,67,49,3,0,0,0,4,0,0,0,0,1
S,50,32,0,0,2,2,2,2,0,0,0,0
DE,12,6,4,0,0,0,0,6,0,0,0,0
DT,50,16,39,0,0,0,2,0,0,0,0,0
DE,94,23,57,0,0,3,11,0,0,0,0,1
DE,58,19,27,0,0,0,6,13,0,0,0,0
S,28,23,0,0,2,0,0,2,0,0,0,0
DE,89,20,57,0,2,0,2,0,0,0,0,0
DT,64,36,29,0,0,0,6,5,0,0,0,1
S,69,20,4,0,6,0,0,0,0,0,0,0
S,23,6,0,0,4,0,3,2,0,0,0,0
LB,44,46,8,0,0,0,0,5,0,0,0,0
CB,15,8,0,0,0,1,4,0,0,0,0,0
S,17,3,0,0,0,0,0,0,0,0,0,0
S,12,12,0,0,6,2,3,0,0,0,0,0
DT,27,8,4,0,0,0,0,4,0,0,0,0
CB,58,6,0,0,2,0,0,2,0,0,0,0
CB,11,7,0,0,0,0,0,1,0,0,0,0
DT,7,1,0,0,0,1,2,0,0,0,0,0
LB,56,33,12,0,5,1,0,9,0,0,0,0
CB,32,14,4,0,4,0,0,1,0,0,0,0
CB,45,10,0,0,2,0,6,7,0,0,0,0
S,41,28,0,0,13,2,0,0,0,0,0,1
LB,3,0,0,0,0,0,0,4,0,0,0,0
S,3,2,0,0,0,0,0,6,0,0,0,0
S,9,0,0,0,0,0,0,1,0,0,0,0
DT,13,2,8,0,0,0,0,12,0,0,0,0
DT,15,19,3,0,0,0,2,7,0,0,0,0
DT,8,15,0,0,1,0,0,7,0,0,0,0
DE,70,31,51,0,2,0,4,0,0,0,0,0
DT,1,0,0,0,0,0,0,3,0,0,0,0
DT,29,32,4,0,0,0,0,16,0,0,0,0
LB,3,2,0,0,0,0,0,4,0,0,0,0
LB,5,8,3,0,0,0,0,1,0,0,0,0
DT,3,7,0,0,0,0,0,14,0,0,0,0
LB,4,0,0,0,2,0,0,11,0,0,0,0
CB,8,4,0,0,0,0,0,5,0,0,0,0
LB,5,1,0,0,0,0,0,9,0,0,0,0
CB,38,8,0,0,8,0,0,2,0,0,0,1
S,26,7,0,0,0,0,2,4,0,0,0,0
DE,68,31,50,0,0,0,11,5,0,0,0,0
S,30,17,3,0,0,0,2,0,0,0,0,0
CB,36,11,6,0,2,0,2,0,0,0,0,0
LB,7,6,0,0,0,0,2,16,0,0,0,0
LB,0,1,0,0,0,0,0,13,0,0,0,0
LB,51,23,0,0,2,0,2,1,0,0,0,0
DT,11,11,2,0,0,0,2,0,0,0,0,0
LB,24,16,3,0,2,0,2,0,0,0,0,0
DE,65,52,46,0,1,0,1,11,0,0,0,0
LB,104,72,7,0,6,0,6,9,0,0,0,0
DT,36,17,16,0,0,0,2,11,0,0,0,0
DT,34,37,11,0,1,0,4,0,0,0,0,0
DE,76,34,43,0,1,0,16,1,0,0,0,0
CB,50,13,0,0,2,0,0,14,0,0,0,0
DT,0,2,0,0,0,0,0,15,0,0,0,0
DT,62,31,45,0,1,2,7,0,0,0,0,0
CB,31,10,0,0,6,4,0,0,0,0,0,0
CB,12,5,0,0,4,2,0,0,0,0,0,1
CB,39,4,0,0,5,0,0,3,0,0,0,0
S,8,5,0,0,0,0,2,0,0,0,0,0
DE,54,14,30,0,4,0,11,0,0,0,0,0
LB,55,33,7,0,0,0,2,0,0,0,0,0
CB,31,13,0,0,0,0,2,3,0,0,0,0
LB,49,20,32,0,0,0,8,17,0,0,0,0
LB,4,6,0,0,0,0,0,1,0,0,0,0
S,50,18,11,0,0,0,0,4,0,0,0,0
DT,23,24,14,0,0,0,4,0,0,0,0,0
LB,83,47,4,0,0,0,6,10,0,0,0,0
DT,14,2,11,0,0,0,4,0,0,0,0,0
DT,21,12,4,0,0,0,0,4,0,0,0,0
S,53,18,0,0,6,4,0,6,0,0,0,0
LB,2,0,0,0,0,0,0,15,0,0,0,0
DT,56,32,28,0,0,0,10,0,0,0,0,0
CB,51,7,0,0,0,1,2,6,0,0,0,0
S,10,4,0,0,0,0,0,9,0,0,0,0
LB,30,19,18,0,0,0,1,0,0,0,0,0
DT,11,25,9,0,1,3,4,0,0,0,0,0
LB,67,53,0,0,3,2,1,5,0,0,0,0
CB,31,11,3,0,2,0,1,9,0,0,0,0
CB,2,0,0,0,0,0,0,4,0,0,0,0
S,5,0,0,0,0,0,0,3,0,0,0,0
LB,84,61,8,0,5,0,8,3,0,0,0,0
DT,0,1,0,0,1,0,0,2,0,0,0,0
DT,14,3,8,0,0,0,0,2,0,0,0,0
S,29,8,3,0,4,0,4,5,0,0,0,0
LB,105,64,12,0,2,0,3,0,0,0,0,0
DT,26,26,0,0,2,0,1,0,0,0,0,0
DE,26,8,12,0,0,0,0,10,0,0,0,0
DE,78,19,35,0,2,0,17,0,0,0,0,1
DT,27,14,14,0,0,0,2,0,0,0,0,0
LB,9,7,0,0,0,0,0,10,0,0,0,0
DT,35,31,13,0,1,1,2,0,0,0,0,1
DE,3,2,0,0,0,0,0,0,0,0,0,0
DE,0,1,0,0,0,0,0,0,0,0,0,0
LB,16,10,0,0,0,0,0,6,0,0,0,0
CB,21,2,0,0,2,0,2,11,0,0,0,0
CB,14,8,0,0,0,0,0,11,0,0,0,0
LB,18,14,4,0,0,0,1,0,0,0,0,0
DE,28,10,11,0,0,0,4,0,0,0,0,0
S,18,9,0,0,2,0,0,2,0,0,0,0
DT,1,3,0,0,0,0,0,1,0,0,0,0
DT,0,1,0,0,0,0,0,1,0,0,0,0
LB,5,5,0,0,0,0,0,10,0,0,0,0
CB,3,0,3,0,0,0,4,3,0,0,0,0
CB,9,5,4,0,0,0,0,3,0,0,0,0
DT,3,3,0,0,0,0,0,8,0,0,0,0
CB,47,28,7,0,2,0,2,2,0,0,0,0
S,54,27,0,0,4,0,2,8,0,0,0,0
DE,2,4,0,0,0,0,0,15,0,0,0,0
LB,50,22,12,0,0,1,2,0,0,0,0,0
DT,18,21,3,0,0,0,0,0,0,0,0,0
CB,35,15,0,0,0,0,4,0,0,0,0,0
CB,5,3,0,0,0,0,0,0,0,0,0,0
CB,49,16,0,3,2,2,2,1,0,0,0,0
LB,58,34,3,3,2,0,2,6,0,0,0,0
LB,13,8,4,0,0,0,0,1,0,0,0,0
S,46,5,0,0,2,0,2,1,0,0,0,0
CB,0,1,0,0,0,0,0,6,0,0,0,0
DE,17,18,7,0,0,0,2,11,0,0,0,0
DT,1,2,0,0,0,0,0,2,0,0,0,0
DT,33,10,11,0,1,0,1,14,0,0,0,0
DT,19,7,8,0,0,0,0,8,0,0,0,0
LB,85,68,17,0,4,0,6,4,0,0,0,0
DE,0,0,0,0,0,0,0,9,0,0,0,0
LB,35,24,13,0,0,0,8,0,0,0,0,0
LB,3,0,3,0,0,0,0,3,0,0,0,0
CB,17,5,0,0,0,0,0,0,0,0,0,0
CB,35,5,0,0,2,2,1,0,0,0,0,0
DT,15,3,8,0,0,0,0,11,0,0,0,0
DT,51,15,35,0,0,0,4,0,0,0,0,0
DT,9,15,0,0,0,0,0,0,0,0,0,0
CB,3,1,0,0,0,0,0,8,0,0,0,0
LB,65,19,12,3,2,0,5,3,0,0,0,0
S,6,0,0,0,0,0,0,4,0,0,0,0
DT,65,31,35,0,0,0,0,4,0,0,0,0
CB,19,10,0,0,0,0,0,10,0,0,0,0
S,24,9,0,0,0,0,2,8,0,0,0,0
LB,4,0,0,0,0,0,0,6,0,0,0,0
S,0,2,0,0,0,0,0,9,0,0,0,0
CB,29,12,0,0,2,0,0,0,0,0,0,0
S,11,2,0,0,0,0,0,3,0,0,0,0
LB,39,25,0,0,0,0,2,9,0,0,0,0
S,9,2,0,0,0,0,0,12,0,0,0,0
CB,12,4,0,0,0,0,0,11,0,0,0,0
DT,11,13,0,0,0,0,1,2,0,0,0,0
CB,6,0,0,0,0,0,0,1,0,0,0,0
DE,2,0,0,0,0,0,0,8,0,0,0,0
S,37,18,0,0,2,0,0,6,0,0,0,0
DT,32,15,7,0,0,0,2,1,0,0,0,0
S,58,14,4,0,6,0,0,7,0,0,0,0
S,49,10,0,0,2,0,0,5,0,0,0,0
LB,66,54,3,0,2,0,2,5,0,0,0,0
LB,3,2,0,0,0,0,0,7,0,0,0,0
CB,7,5,0,0,0,0,0,2,0,0,0,0
CB,13,3,0,0,0,0,0,13,0,0,0,0
S,68,29,7,0,2,0,4,0,0,0,0,0
DE,3,2,3,0,0,0,0,12,0,0,0,0
LB,12,15,6,0,0,0,0,0,0,0,0,0
S,29,6,4,0,2,0,0,16,0,0,0,0
DT,40,10,19,0,0,0,10,16,0,0,0,0
LB,39,32,5,0,2,0,2,12,0,0,0,0
DE,46,16,30,1,0,0,8,9,0,0,0,0
S,68,36,0,0,9,0,2,10,0,0,0,1
DT,16,5,6,0,0,0,2,0,0,0,0,0
DE,16,10,8,0,0,0,0,0,0,0,0,0
S,17,11,4,0,0,0,0,6,0,0,0,0
DT,5,6,4,0,0,0,0,0,0,0,0,0
DT,1,0,0,0,0,0,0,0,0,0,0,0
CB,12,6,0,0,0,0,0,1,0,0,0,0
S,3,1,0,0,0,0,0,1,0,0,0,0
CB,14,5,0,0,2,0,0,8,0,0,0,0
DT,31,11,13,0,0,0,1,0,0,0,0,0
LB,92,64,11,0,2,0,4,8,0,0,0,0
S,5,0,0,0,0,0,0,14,0,0,0,0
CB,13,4,0,0,0,0,2,7,0,0,0,0
CB,33,3,0,0,3,0,2,7,0,0,0,0
LB,31,6,8,0,0,0,0,0,0,0,0,0
S,2,0,0,0,0,0,0,4,0,0,0,0
DT,9,8,0,0,0,0,0,1,0,0,0,0
DT,25,18,4,0,0,0,0,1,0,0,0,0
CB,24,18,3,0,2,0,0,5,0,0,0,0
DE,38,13,12,0,0,0,0,6,0,0,0,0
DE,40,13,23,0,0,0,2,4,0,0,0,0
S,23,22,7,0,0,0,1,5,0,0,0,0
CB,38,16,4,0,0,0,0,0,0,0,0,0
DT,23,10,7,0,0,0,0,7,0,0,0,0
DE,47,16,26,0,1,0,4,0,0,0,0,0
CB,4,3,0,0,0,0,0,2,0,0,0,0
CB,29,11,0,0,2,0,0,13,0,0,0,0
DT,44,32,19,0,0,3,8,7,0,0,0,0
LB,2,3,3,0,0,0,0,3,0,0,0,0
DT,46,38,24,0,0,0,4,0,0,0,0,0
LB,17,18,0,0,0,0,0,0,0,0,0,0
DE,4,6,0,0,0,0,2,12,0,0,0,0
DE,65,8,26,0,2,3,12,1,0,0,0,0
S,18,11,0,0,0,0,0,0,0,0,0,0
LB,104,50,8,0,9,0,5,8,0,0,0,0
DE,47,11,21,0,0,0,4,3,0,0,0,0
DT,29,7,16,0,0,0,0,10,0,0,0,0
S,62,29,0,0,10,0,0,0,0,0,0,0
LB,16,7,0,0,0,0,0,4,0,0,0,0
DE,90,31,48,0,0,0,4,9,0,0,0,1
DE,11,1,7,0,0,0,4,3,0,0,0,0
CB,57,16,0,0,6,0,4,0,0,0,0,1
DE,30,8,18,0,1,0,4,0,0,0,0,0
DE,7,1,4,0,0,0,0,4,0,0,0,0
S,46,30,3,0,2,0,6,0,0,0,0,0
DT,21,10,8,0,0,0,2,3,0,0,0,0
S,12,8,0,0,0,0,0,1,0,0,0,0
LB,42,27,12,0,0,0,0,0,0,0,0,0
LB,2,2,0,0,0,0,0,4,0,0,0,0
DT,16,14,0,0,0,0,2,6,0,0,0,0
DT,31,22,28,0,0,0,2,0,0,0,0,0
LB,5,5,0,0,1,0,0,6,0,0,0,0
CB,56,19,11,0,4,0,0,1,0,0,0,0
CB,3,0,0,0,0,0,0,14,0,0,0,0
DE,1,0,0,0,0,0,0,1,0,0,0,0
DE,12,6,3,0,0,0,0,1,0,0,0,0
CB,2,0,0,0,0,0,0,2,0,0,0,0
S,1,0,0,0,0,0,0,11,0,0,0,0
LB,38,27,4,0,0,0,0,5,0,0,0,0
CB,1,0,0,0,0,0,0,6,0,0,0,0
CB,6,2,0,0,0,0,0,1,0,0,0,0
LB,48,24,0,0,2,0,0,8,0,0,0,0
LB,33,11,4,0,0,0,0,2,0,0,0,0
LB,33,43,0,0,1,0,0,14,0,0,0,0
DE,40,7,20,0,1,0,0,3,0,0,0,0
DT,2,5,0,0,0,0,0,16,0,0,0,0
DT,8,5,0,0,2,0,0,2,0,0,0,0
CB,32,12,0,0,2,0,0,2,0,0,0,0
S,46,31,0,0,6,0,0,4,0,0,0,0
DT,60,31,26,0,0,0,2,7,0,0,0,0
CB,66,11,4,0,10,0,2,0,0,0,0,0
LB,40,18,13,0,0,0,15,12,0,0,0,0
S,47,18,0,0,4,0,0,10,0,0,0,0
LB,39,33,7,0,0,3,9,6,0,0,0,0
DE,32,14,15,0,1,0,1,11,0,0,0,0
DE,24,9,16,0,0,0,6,12,0,0,0,0
CB,19,7,0,0,4,0,0,15,0,0,0,0
CB,9,2,0,0,0,0,0,2,0,0,0,0
DT,33,33,15,0,1,1,2,3,0,0,0,0
LB,91,60,10,0,0,0,1,0,0,0,0,0
CB,48,33,0,0,2,0,0,3,0,0,0,0
LB,5,0,0,0,0,0,0,5,0,0,0,0
CB,26,13,0,0,0,0,0,6,0,0,0,0
S,11,10,0,0,4,0,0,6,0,0,0,0
LB,17,8,0,0,0,0,0,7,0,0,0,0
DT,12,14,4,0,0,0,0,3,0,0,0,0
CB,46,15,9,0,0,0,3,5,0,0,0,0
CB,25,3,0,0,2,0,0,12,0,0,0,0
LB,84,53,8,0,2,0,2,1,0,0,0,0
LB,65,48,7,0,1,0,2,0,0,0,0,0
LB,11,14,0,0,0,0,2,2,0,0,0,0
LB,53,29,11,0,4,2,0,0,0,0,0,0
S,55,25,0,0,4,0,4,18,0,0,0,0
LB,11,0,3,0,0,0,2,9,0,0,0,0
DE,5,8,4,0,0,0,0,5,0,0,0,0
DT,0,2,0,0,0,0,0,8,0,0,0,0
DT,2,0,0,0,0,0,0,2,0,0,0,0
DT,6,2,2,0,0,0,2,6,0,0,0,0
CB,22,5,0,0,2,0,1,6,0,0,0,0
LB,5,5,0,0,0,0,0,7,0,0,0,0
DE,0,0,0,0,0,0,0,3,0,0,0,0
CB,30,11,0,0,4,0,0,2,0,0,0,0
LB,5,2,0,0,0,0,0,1,0,0,0,0
CB,35,22,0,0,2,0,1,5,0,0,0,0
DE,2,0,0,0,0,0,0,5,0,0,0,0
LB,5,3,0,0,0,0,0,6,0,0,0,0
CB,6,0,0,0,0,0,0,8,0,0,0,0
DE,26,9,16,0,1,0,0,4,0,0,0,0
CB,25,4,0,0,2,2,0,0,0,0,0,0
S,61,9,3,0,4,0,2,5,0,0,0,0
DT,2,6,0,0,0,0,0,1,0,0,0,0
LB,2,4,0,0,0,0,0,9,0,0,0,0
S,10,8,0,0,0,0,4,2,0,0,0,0
S,1,1,0,0,0,0,0,13,0,0,0,0
S,5,4,0,0,0,0,0,7,0,0,0,0
DT,35,51,9,0,0,0,0,5,0,0,0,0
DE,51,12,37,0,0,0,7,13,0,0,0,0
DT,24,6,8,0,0,0,0,0,0,0,0,0
S,84,22,26,0,2,5,9,4,0,0,0,1
CB,48,12,0,0,2,0,0,0,0,0,0,0
DE,49,36,5,0,0,0,3,6,0,0,0,0
DE,53,8,26,0,0,0,8,0,0,0,0,0
S,33,23,0,0,4,0,0,11,0,0,0,0
CB,37,11,0,0,0,0,0,0,0,0,0,0
DE,12,17,3,0,0,0,0,3,0,0,0,0
CB,18,9,0,0,0,0,0,0,0,0,0,0
CB,18,7,0,0,2,0,0,0,0,0,0,0
S,48,34,0,0,2,2,6,1,0,0,0,0
CB,58,14,4,0,12,0,4,0,0,0,0,1
DE,76,36,58,0,5,0,26,3,0,0,0,1
S,98,62,3,0,1,0,4,3,0,0,0,0
S,49,15,0,0,2,0,0,10,0,0,0,0
S,43,16,0,0,9,3,3,0,0,0,0,0
DE,33,10,15,0,0,0,4,0,0,0,0,0
S,1,0,0,0,0,0,0,9,0,0,0,0
DT,55,20,22,0,0,0,0,10,0,0,0,0
DE,29,6,24,0,0,0,0,4,0,0,0,0
DE,6,5,2,0,0,0,4,5,0,0,0,0
DT,21,19,7,0,0,0,0,0,0,0,0,0
LB,10,0,4,0,0,0,0,1,0,0,0,0
LB,1,1,0,0,0,0,0,7,0,0,0,0
DE,24,14,7,0,2,0,0,7,0,0,0,0
CB,38,12,0,0,6,0,0,1,0,0,0,0
DT,5,3,0,0,0,0,0,5,0,0,0,0
CB,45,22,0,0,1,0,1,0,0,0,0,0
S,27,28,0,0,4,0,0,2,0,0,0,0
CB,50,13,16,0,4,0,0,9,0,0,0,0
DT,3,8,0,0,0,0,1,0,0,0,0,0
CB,19,3,4,0,2,0,0,3,0,0,0,0
S,13,10,0,0,0,0,0,0,0,0,0,0
DE,23,11,19,0,0,0,3,0,0,0,0,0
DE,43,37,13,0,2,0,5,14,0,0,0,0
DT,26,16,15,0,0,0,0,0,0,0,0,0
